gutenberg_id,text,title
1342,"In pompous nothings on his side, and civil assents on that of his",Pride and Prejudice
1342,"cousins, their time passed till they entered Meryton. The attention of",Pride and Prejudice
1342,the younger ones was then no longer to be gained by _him_. Their eyes,Pride and Prejudice
1342,"were immediately wandering up the street in quest of the officers, and",Pride and Prejudice
1342,"nothing less than a very smart bonnet, indeed, or a really new muslin in",Pride and Prejudice
1342,"a shop window, could recall them.",Pride and Prejudice
1342,,Pride and Prejudice
1342,"But the attention of every lady was soon caught by a young man, whom",Pride and Prejudice
1342,"they had never seen before, of most gentlemanlike appearance, walking",Pride and Prejudice
1342,with an officer on the other side of the way. The officer was the very,Pride and Prejudice
1342,"Mr. Denny concerning whose return from London Lydia came to inquire, and",Pride and Prejudice
1342,"he bowed as they passed. All were struck with the stranger’s air, all",Pride and Prejudice
1342,"wondered who he could be; and Kitty and Lydia, determined if possible",Pride and Prejudice
1342,"to find out, led the way across the street, under pretence of wanting",Pride and Prejudice
1342,"something in an opposite shop, and fortunately had just gained the",Pride and Prejudice
1342,"pavement, when the two gentlemen, turning back, had reached the same",Pride and Prejudice
1342,"spot. Mr. Denny addressed them directly, and entreated permission to",Pride and Prejudice
1342,"introduce his friend, Mr. Wickham, who had returned with him the day",Pride and Prejudice
1342,"before from town, and, he was happy to say, had accepted a commission in",Pride and Prejudice
1342,their corps. This was exactly as it should be; for the young man wanted,Pride and Prejudice
1342,only regimentals to make him completely charming. His appearance was,Pride and Prejudice
1342,"greatly in his favour: he had all the best parts of beauty, a fine",Pride and Prejudice
1342,"countenance, a good figure, and very pleasing address. The introduction",Pride and Prejudice
1342,was followed up on his side by a happy readiness of conversation--a,Pride and Prejudice
1342,readiness at the same time perfectly correct and unassuming; and the,Pride and Prejudice
1342,"whole party were still standing and talking together very agreeably,",Pride and Prejudice
1342,"when the sound of horses drew their notice, and Darcy and Bingley were",Pride and Prejudice
1342,seen riding down the street. On distinguishing the ladies of the group,Pride and Prejudice
1342,"the two gentlemen came directly towards them, and began the usual",Pride and Prejudice
1342,"civilities. Bingley was the principal spokesman, and Miss Bennet the",Pride and Prejudice
1342,"principal object. He was then, he said, on his way to Longbourn on",Pride and Prejudice
1342,"purpose to inquire after her. Mr. Darcy corroborated it with a bow, and",Pride and Prejudice
1342,"was beginning to determine not to fix his eyes on Elizabeth, when they",Pride and Prejudice
1342,were suddenly arrested by the sight of the stranger; and Elizabeth,Pride and Prejudice
1342,"happening to see the countenance of both as they looked at each other,",Pride and Prejudice
1342,"was all astonishment at the effect of the meeting. Both changed colour,",Pride and Prejudice
1342,"one looked white, the other red. Mr. Wickham, after a few moments,",Pride and Prejudice
1342,touched his hat--a salutation which Mr. Darcy just deigned to return.,Pride and Prejudice
1342,What could be the meaning of it? It was impossible to imagine; it was,Pride and Prejudice
1342,impossible not to long to know.,Pride and Prejudice
1342,,Pride and Prejudice
1342,"In another minute Mr. Bingley, but without seeming to have noticed what",Pride and Prejudice
1342,"passed, took leave and rode on with his friend.",Pride and Prejudice
1342,,Pride and Prejudice
1342,Mr. Denny and Mr. Wickham walked with the young ladies to the door of,Pride and Prejudice
1342,"Mr. Philips’s house, and then made their bows, in spite of Miss Lydia’s",Pride and Prejudice
1342,"pressing entreaties that they would come in, and even in spite of Mrs.",Pride and Prejudice
1342,"Philips’s throwing up the parlour window, and loudly seconding the",Pride and Prejudice
1342,invitation.,Pride and Prejudice
1342,,Pride and Prejudice
1342,"Mrs. Philips was always glad to see her nieces; and the two eldest, from",Pride and Prejudice
1342,"their recent absence, were particularly welcome; and she was eagerly",Pride and Prejudice
1342,"expressing her surprise at their sudden return home, which, as their own",Pride and Prejudice
1342,"carriage had not fetched them, she should have known nothing about, if",Pride and Prejudice
1342,"she had not happened to see Mr. Jones’s shopboy in the street, who had",Pride and Prejudice
1342,"told her that they were not to send any more draughts to Netherfield,",Pride and Prejudice
1342,"because the Miss Bennets were come away, when her civility was claimed",Pride and Prejudice
1342,towards Mr. Collins by Jane’s introduction of him. She received him with,Pride and Prejudice
1342,"her very best politeness, which he returned with as much more,",Pride and Prejudice
1342,"apologizing for his intrusion, without any previous acquaintance with",Pride and Prejudice
1342,"her, which he could not help flattering himself, however, might be",Pride and Prejudice
1342,justified by his relationship to the young ladies who introduced him to,Pride and Prejudice
1342,her notice. Mrs. Philips was quite awed by such an excess of good,Pride and Prejudice
1342,breeding; but her contemplation of one stranger was soon put an end to,Pride and Prejudice
1342,"by exclamations and inquiries about the other, of whom, however, she",Pride and Prejudice
1342,"could only tell her nieces what they already knew, that Mr. Denny had",Pride and Prejudice
1342,"brought him from London, and that he was to have a lieutenant’s",Pride and Prejudice
1342,"commission in the ----shire. She had been watching him the last hour,",Pride and Prejudice
1342,"she said, as he walked up and down the street,--and had Mr. Wickham",Pride and Prejudice
1342,"appeared, Kitty and Lydia would certainly have continued the occupation;",Pride and Prejudice
1342,but unluckily no one passed the windows now except a few of the,Pride and Prejudice
1342,"officers, who, in comparison with the stranger, were become “stupid,",Pride and Prejudice
1342,disagreeable fellows.” Some of them were to dine with the Philipses the,Pride and Prejudice
1342,"next day, and their aunt promised to make her husband call on Mr.",Pride and Prejudice
1342,"Wickham, and give him an invitation also, if the family from Longbourn",Pride and Prejudice
1342,would come in the evening. This was agreed to; and Mrs. Philips,Pride and Prejudice
1342,protested that they would have a nice comfortable noisy game of lottery,Pride and Prejudice
1342,"tickets, and a little bit of hot supper afterwards. The prospect of such",Pride and Prejudice
1342,"delights was very cheering, and they parted in mutual good spirits. Mr.",Pride and Prejudice
1342,"Collins repeated his apologies in quitting the room, and was assured,",Pride and Prejudice
1342,"with unwearying civility, that they were perfectly needless.",Pride and Prejudice
1342,,Pride and Prejudice
1342,"As they walked home, Elizabeth related to Jane what she had seen pass",Pride and Prejudice
1342,between the two gentlemen; but though Jane would have defended either or,Pride and Prejudice
1342,"both, had they appeared to be wrong, she could no more explain such",Pride and Prejudice
1342,behaviour than her sister.,Pride and Prejudice
1342,,Pride and Prejudice
1342,Mr. Collins on his return highly gratified Mrs. Bennet by admiring Mrs.,Pride and Prejudice
1342,"Philips’s manners and politeness. He protested that, except Lady",Pride and Prejudice
1342,"Catherine and her daughter, he had never seen a more elegant woman; for",Pride and Prejudice
1342,"she had not only received him with the utmost civility, but had even",Pride and Prejudice
1342,"pointedly included him in her invitation for the next evening, although",Pride and Prejudice
1342,"utterly unknown to her before. Something, he supposed, might be",Pride and Prejudice
1342,"attributed to his connection with them, but yet he had never met with so",Pride and Prejudice
1342,much attention in the whole course of his life.,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,[Illustration],Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,CHAPTER XVI.,Pride and Prejudice
1342,,Pride and Prejudice
1342,,Pride and Prejudice
1342,[Illustration],Pride and Prejudice
1342,,Pride and Prejudice
1342,As no objection was made to the young people’s engagement with their,Pride and Prejudice
1342,"aunt, and all Mr. Collins’s scruples of leaving Mr. and Mrs. Bennet for",Pride and Prejudice
1342,"a single evening during his visit were most steadily resisted, the coach",Pride and Prejudice
1342,conveyed him and his five cousins at a suitable hour to Meryton; and the,Pride and Prejudice
1342,"girls had the pleasure of hearing, as they entered the drawing-room,",Pride and Prejudice
1342,"that Mr. Wickham had accepted their uncle’s invitation, and was then in",Pride and Prejudice
1342,the house.,Pride and Prejudice
1342,,Pride and Prejudice
1342,"When this information was given, and they had all taken their seats, Mr.",Pride and Prejudice
1342,"Collins was at leisure to look around him and admire, and he was so much",Pride and Prejudice
1342,"struck with the size and furniture of the apartment, that he declared he",Pride and Prejudice
1342,might almost have supposed himself in the small summer breakfast parlour,Pride and Prejudice
1342,at Rosings; a comparison that did not at first convey much,Pride and Prejudice
1342,gratification; but when Mrs. Philips understood from him what Rosings,Pride and Prejudice
1342,"was, and who was its proprietor, when she had listened to the",Pride and Prejudice
